state,dates,retail,grocery,parks,transit,workplace,residential,average_mobility
Puducherry,06 May,-72.0,-17.0,-74.0,-40.0,-37.0,28.0,-41.5
Puducherry,07 May,-72.0,-19.0,-75.0,-35.0,-38.0,29.0,-41.0
Puducherry,08 May,-73.0,-20.0,-75.0,-39.0,-35.0,30.0,-41.75
Puducherry,09 May,-73.0,-20.0,-75.0,-39.0,-35.0,30.0,-41.75
Puducherry,10 May,-73.0,-20.0,-75.0,-39.0,-35.0,30.0,-41.75
Puducherry,11 May,-70.0,-18.0,-74.0,-40.0,-32.0,28.0,-40.0
Puducherry,12 May,-72.0,-25.0,-74.0,-38.0,-37.0,27.0,-43.0
Puducherry,13 May,-69.0,-16.0,-73.0,-34.0,-32.0,25.0,-37.75
Puducherry,14 May,-68.0,-17.0,-74.0,-34.0,-31.0,26.0,-37.5
Puducherry,15 May,-69.0,-15.0,-75.0,-36.0,-30.0,27.0,-37.5
Puducherry,16 May,-69.0,-15.0,-75.0,-36.0,-30.0,27.0,-37.5
Puducherry,17 May,-69.0,-15.0,-75.0,-36.0,-30.0,27.0,-37.5
Puducherry,18 May,-65.0,-15.0,-74.0,-37.0,-26.0,25.0,-35.75
Puducherry,19 May,-63.0,-18.0,-74.0,-34.0,-31.0,24.0,-36.5
Puducherry,20 May,-60.0,-6.0,-73.0,-32.0,-27.0,23.0,-31.25
Puducherry,21 May,-62.0,-12.0,-74.0,-30.0,-27.0,25.0,-32.75
Puducherry,22 May,-64.0,-11.0,-75.0,-35.0,-26.0,26.0,-34.0
Puducherry,23 May,-64.0,-11.0,-75.0,-35.0,-26.0,26.0,-34.0
Puducherry,24 May,-64.0,-11.0,-75.0,-35.0,-26.0,26.0,-34.0
Puducherry,25 May,-61.0,-15.0,-73.0,-34.0,-40.0,27.0,-37.5
Puducherry,26 May,-61.0,-22.0,-72.0,-31.0,-28.0,23.0,-35.5
Puducherry,27 May,-60.0,-10.0,-72.0,-27.0,-25.0,22.0,-30.5
Puducherry,28 May,-62.0,-15.0,-74.0,-26.0,-24.0,24.0,-31.75
Puducherry,29 May,-63.0,-12.0,-74.0,-31.0,-23.0,25.0,-32.25
Puducherry,30 May,-63.0,-12.0,-74.0,-31.0,-23.0,25.0,-32.25
Puducherry,31 May,-63.0,-12.0,-74.0,-31.0,-23.0,25.0,-32.25
Puducherry,01 June,-55.0,-1.0,-72.0,-27.0,-21.0,21.0,-26.0
Puducherry,02 June,-55.0,-10.0,-70.0,-24.0,-25.0,20.0,-28.5
Puducherry,03 June,-55.0,3.0,-70.0,-21.0,-23.0,19.0,-24.0
Puducherry,04 June,-57.0,-3.0,-71.0,-20.0,-22.0,21.0,-25.5
Puducherry,05 June,-57.0,-7.0,-73.0,-31.0,-20.0,22.0,-28.75
Puducherry,06 June,-57.0,-7.0,-73.0,-31.0,-20.0,22.0,-28.75
Puducherry,07 June,-57.0,-7.0,-73.0,-31.0,-20.0,22.0,-28.75
Puducherry,08 June,-51.0,2.0,-71.0,-30.0,-19.0,20.0,-24.5
Puducherry,09 June,-52.0,-10.0,-71.0,-28.0,-24.0,20.0,-28.5
Puducherry,10 June,-50.0,6.0,-68.0,-22.0,-21.0,19.0,-21.75
Puducherry,11 June,-50.0,3.0,-69.0,-21.0,-22.0,21.0,-22.5
Puducherry,12 June,-52.0,2.0,-71.0,-26.0,-20.0,21.0,-24.0
Puducherry,13 June,-52.0,2.0,-71.0,-26.0,-20.0,21.0,-24.0
Puducherry,14 June,-52.0,2.0,-71.0,-26.0,-20.0,21.0,-24.0
Puducherry,15 June,-50.0,0.0,-71.0,-30.0,-19.0,20.0,-24.75
Puducherry,16 June,-50.0,-9.0,-70.0,-27.0,-23.0,20.0,-27.25
Puducherry,17 June,-51.0,4.0,-71.0,-27.0,-20.0,20.0,-23.5
Puducherry,18 June,-54.0,-6.0,-72.0,-28.0,-21.0,22.0,-27.25
Puducherry,19 June,-56.0,-2.0,-72.0,-33.0,-21.0,23.0,-28.0
Puducherry,20 June,-56.0,-2.0,-72.0,-33.0,-21.0,23.0,-28.0
Puducherry,21 June,-56.0,-2.0,-72.0,-33.0,-21.0,23.0,-28.0
Puducherry,22 June,-53.0,-5.0,-72.0,-33.0,-21.0,23.0,-28.0
Puducherry,23 June,-65.0,-30.0,-73.0,-36.0,-28.0,24.0,-39.75
Puducherry,24 June,-64.0,-22.0,-72.0,-33.0,-26.0,23.0,-36.25
Puducherry,25 June,-64.0,-23.0,-75.0,-34.0,-25.0,26.0,-36.5
Puducherry,26 June,-66.0,-21.0,-74.0,-37.0,-24.0,26.0,-37.0
Puducherry,27 June,-66.0,-21.0,-74.0,-37.0,-24.0,26.0,-37.0
Puducherry,28 June,-66.0,-21.0,-74.0,-37.0,-24.0,26.0,-37.0
Puducherry,29 June,-63.0,-23.0,-75.0,-40.0,-24.0,26.0,-37.5
Puducherry,30 June,-61.0,-25.0,-75.0,-38.0,-28.0,25.0,-38.0
Puducherry,01 July,-61.0,-11.0,-74.0,-37.0,-24.0,23.0,-33.25
Puducherry,02 July,-62.0,-18.0,-74.0,-32.0,-26.0,24.0,-34.5
Puducherry,03 July,-53.0,7.0,-73.0,-33.0,-22.0,24.0,-25.25
Puducherry,04 July,-53.0,7.0,-73.0,-33.0,-22.0,24.0,-25.25
Puducherry,05 July,-53.0,7.0,-73.0,-33.0,-22.0,24.0,-25.25
Puducherry,06 July,-52.0,-1.0,-73.0,-36.0,-22.0,23.0,-27.75
Puducherry,07 July,-53.0,-11.0,-71.0,-32.0,-26.0,22.0,-30.5
Punjab,15 February,1.0,2.0,4.0,3.0,6.0,-1.0,3.0
Punjab,16 February,-1.0,-1.0,3.0,0.0,2.0,0.0,0.0
Punjab,17 February,5.0,8.0,12.0,8.0,7.0,-2.0,7.0
Punjab,18 February,2.0,3.0,6.0,4.0,4.0,-2.0,3.25
Punjab,19 February,-2.0,-2.0,3.0,2.0,6.0,0.0,1.0
Punjab,20 February,-2.0,-4.0,1.0,5.0,5.0,0.0,1.0
Punjab,21 February,-2.0,-1.0,6.0,-5.0,-21.0,5.0,-7.25
Punjab,22 February,-2.0,-1.0,6.0,-5.0,-21.0,5.0,-7.25
Punjab,23 February,-2.0,-1.0,6.0,-5.0,-21.0,5.0,-7.25
Punjab,24 February,5.0,8.0,13.0,10.0,7.0,-2.0,7.5
Punjab,25 February,2.0,2.0,6.0,3.0,3.0,-2.0,2.5
Punjab,26 February,0.0,-2.0,6.0,2.0,4.0,-1.0,1.0
Punjab,27 February,1.0,-2.0,5.0,1.0,4.0,0.0,1.0
Punjab,28 February,0.0,-3.0,4.0,0.0,5.0,0.0,0.5
Punjab,29 February,0.0,-3.0,4.0,0.0,5.0,0.0,0.5
Punjab,01 March,0.0,-3.0,4.0,0.0,5.0,0.0,0.5
Punjab,02 March,7.0,10.0,14.0,8.0,7.0,-2.0,8.0
Punjab,03 March,2.0,4.0,7.0,4.0,4.0,-2.0,3.5
Punjab,04 March,1.0,3.0,5.0,4.0,6.0,-1.0,3.5
Punjab,05 March,-3.0,-1.0,0.0,0.0,6.0,0.0,0.5
Punjab,06 March,-16.0,-18.0,-16.0,-9.0,3.0,3.0,-10.0
Punjab,07 March,-16.0,-18.0,-16.0,-9.0,3.0,3.0,-10.0
Punjab,08 March,-16.0,-18.0,-16.0,-9.0,3.0,3.0,-10.0
Punjab,09 March,8.0,14.0,17.0,8.0,-3.0,-1.0,6.75
Punjab,10 March,-11.0,-17.0,4.0,-14.0,-53.0,9.0,-23.75
Punjab,11 March,-9.0,-9.0,-8.0,1.0,-1.0,1.0,-4.5
Punjab,12 March,-2.0,1.0,-1.0,0.0,4.0,-1.0,0.75
Punjab,13 March,-3.0,-1.0,-1.0,-1.0,5.0,0.0,0.0
Punjab,14 March,-3.0,-1.0,-1.0,-1.0,5.0,0.0,0.0
Punjab,15 March,-3.0,-1.0,-1.0,-1.0,5.0,0.0,0.0
Punjab,16 March,0.0,12.0,11.0,5.0,0.0,-1.0,4.25
Punjab,17 March,-6.0,4.0,4.0,-4.0,-5.0,-1.0,-2.75
Punjab,18 March,-8.0,3.0,2.0,-6.0,-4.0,1.0,-3.75
Punjab,19 March,-8.0,18.0,0.0,-8.0,-5.0,1.0,-0.75
Punjab,20 March,-22.0,-1.0,-10.0,-20.0,-12.0,5.0,-13.75
Punjab,21 March,-22.0,-1.0,-10.0,-20.0,-12.0,5.0,-13.75
Punjab,22 March,-22.0,-1.0,-10.0,-20.0,-12.0,5.0,-13.75
Punjab,23 March,-69.0,-56.0,-46.0,-67.0,-58.0,20.0,-62.5
Punjab,24 March,-81.0,-77.0,-58.0,-78.0,-74.0,26.0,-77.5
Punjab,25 March,-81.0,-76.0,-60.0,-79.0,-74.0,29.0,-77.5
Punjab,26 March,-79.0,-73.0,-59.0,-78.0,-73.0,28.0,-75.75
Punjab,27 March,-80.0,-73.0,-59.0,-78.0,-72.0,29.0,-75.75
Punjab,28 March,-80.0,-73.0,-59.0,-78.0,-72.0,29.0,-75.75
Punjab,29 March,-80.0,-73.0,-59.0,-78.0,-72.0,29.0,-75.75
Punjab,30 March,-75.0,-64.0,-51.0,-74.0,-66.0,24.0,-69.75
Punjab,31 March,-77.0,-70.0,-56.0,-75.0,-68.0,24.0,-72.5
Punjab,01 April,-78.0,-73.0,-56.0,-76.0,-69.0,26.0,-74.0
Punjab,02 April,-78.0,-73.0,-58.0,-77.0,-70.0,28.0,-74.5
Punjab,03 April,-77.0,-71.0,-56.0,-76.0,-66.0,27.0,-72.5
Punjab,04 April,-77.0,-71.0,-56.0,-76.0,-66.0,27.0,-72.5
Punjab,05 April,-77.0,-71.0,-56.0,-76.0,-66.0,27.0,-72.5
Punjab,06 April,-77.0,-67.0,-51.0,-75.0,-67.0,25.0,-71.5
Punjab,07 April,-79.0,-61.0,-48.0,-72.0,-67.0,24.0,-69.75
Punjab,08 April,-79.0,-62.0,-49.0,-72.0,-67.0,27.0,-70.0
Punjab,09 April,-79.0,-61.0,-50.0,-72.0,-67.0,27.0,-69.75
Punjab,10 April,-80.0,-62.0,-50.0,-74.0,-69.0,29.0,-71.25
Punjab,11 April,-80.0,-62.0,-50.0,-74.0,-69.0,29.0,-71.25
Punjab,12 April,-80.0,-62.0,-50.0,-74.0,-69.0,29.0,-71.25
Punjab,13 April,-78.0,-58.0,-46.0,-72.0,-65.0,26.0,-68.25
Punjab,14 April,-78.0,-61.0,-48.0,-72.0,-69.0,25.0,-70.0
Punjab,15 April,-78.0,-57.0,-50.0,-70.0,-64.0,26.0,-67.25
Punjab,16 April,-84.0,-49.0,-75.0,-70.0,-64.0,26.0,-66.75
Punjab,17 April,-84.0,-49.0,-74.0,-70.0,-63.0,27.0,-66.5
Punjab,18 April,-84.0,-49.0,-74.0,-70.0,-63.0,27.0,-66.5
Punjab,19 April,-84.0,-49.0,-74.0,-70.0,-63.0,27.0,-66.5
Punjab,20 April,-84.0,-49.0,-75.0,-70.0,-63.0,25.0,-66.5
Punjab,21 April,-84.0,-49.0,-75.0,-70.0,-64.0,23.0,-66.75
Punjab,22 April,-84.0,-51.0,-77.0,-70.0,-64.0,25.0,-67.25
Punjab,23 April,-84.0,-52.0,-76.0,-71.0,-64.0,26.0,-67.75
Punjab,24 April,-84.0,-51.0,-76.0,-71.0,-62.0,27.0,-67.0
Punjab,25 April,-84.0,-51.0,-76.0,-71.0,-62.0,27.0,-67.0
Punjab,26 April,-84.0,-51.0,-76.0,-71.0,-62.0,27.0,-67.0
Punjab,27 April,-83.0,-46.0,-74.0,-69.0,-61.0,25.0,-64.75
Punjab,28 April,-83.0,-48.0,-75.0,-68.0,-62.0,23.0,-65.25
Punjab,29 April,-83.0,-48.0,-75.0,-68.0,-61.0,25.0,-65.0
Punjab,30 April,-83.0,-48.0,-75.0,-69.0,-61.0,26.0,-65.25
Punjab,01 May,-84.0,-49.0,-75.0,-70.0,-60.0,26.0,-65.75
Punjab,02 May,-84.0,-49.0,-75.0,-70.0,-60.0,26.0,-65.75
Punjab,03 May,-84.0,-49.0,-75.0,-70.0,-60.0,26.0,-65.75
Punjab,04 May,-81.0,-38.0,-72.0,-65.0,-55.0,22.0,-59.75
Punjab,05 May,-80.0,-40.0,-73.0,-64.0,-56.0,22.0,-60.0
Punjab,06 May,-79.0,-38.0,-74.0,-62.0,-53.0,23.0,-58.0
Punjab,07 May,-78.0,-34.0,-73.0,-61.0,-52.0,23.0,-56.25
Punjab,08 May,-77.0,-32.0,-73.0,-61.0,-49.0,22.0,-54.75
Punjab,09 May,-77.0,-32.0,-73.0,-61.0,-49.0,22.0,-54.75
Punjab,10 May,-77.0,-32.0,-73.0,-61.0,-49.0,22.0,-54.75
Punjab,11 May,-74.0,-21.0,-70.0,-55.0,-44.0,18.0,-48.5
Punjab,12 May,-74.0,-25.0,-71.0,-56.0,-46.0,18.0,-50.25
Punjab,13 May,-74.0,-25.0,-72.0,-55.0,-44.0,19.0,-49.5
Punjab,14 May,-73.0,-25.0,-72.0,-56.0,-43.0,18.0,-49.25
Punjab,15 May,-69.0,-14.0,-71.0,-51.0,-39.0,17.0,-43.25
Punjab,16 May,-69.0,-14.0,-71.0,-51.0,-39.0,17.0,-43.25
Punjab,17 May,-69.0,-14.0,-71.0,-51.0,-39.0,17.0,-43.25
Punjab,18 May,-64.0,0.0,-69.0,-46.0,-34.0,14.0,-36.0
Punjab,19 May,-64.0,-5.0,-70.0,-46.0,-36.0,13.0,-37.75
Punjab,20 May,-64.0,-8.0,-70.0,-45.0,-34.0,15.0,-37.75
Punjab,21 May,-64.0,-7.0,-71.0,-48.0,-33.0,15.0,-38.0
Punjab,22 May,-64.0,-7.0,-71.0,-47.0,-32.0,15.0,-37.5
Punjab,23 May,-64.0,-7.0,-71.0,-47.0,-32.0,15.0,-37.5
Punjab,24 May,-64.0,-7.0,-71.0,-47.0,-32.0,15.0,-37.5
Punjab,25 May,-60.0,4.0,-68.0,-44.0,-39.0,14.0,-34.75
Punjab,26 May,-62.0,-4.0,-70.0,-46.0,-35.0,12.0,-36.75
Punjab,27 May,-61.0,-4.0,-71.0,-43.0,-30.0,13.0,-34.5
Punjab,28 May,-62.0,-5.0,-71.0,-46.0,-30.0,14.0,-35.75
Punjab,29 May,-61.0,-1.0,-70.0,-44.0,-29.0,14.0,-33.75
Punjab,30 May,-61.0,-1.0,-70.0,-44.0,-29.0,14.0,-33.75
Punjab,31 May,-61.0,-1.0,-70.0,-44.0,-29.0,14.0,-33.75
Punjab,01 June,-55.0,13.0,-68.0,-38.0,-25.0,10.0,-26.25
Punjab,02 June,-57.0,4.0,-69.0,-41.0,-28.0,10.0,-30.5
Punjab,03 June,-57.0,2.0,-70.0,-40.0,-27.0,11.0,-30.5
Punjab,04 June,-58.0,1.0,-70.0,-42.0,-26.0,11.0,-31.25
Punjab,05 June,-55.0,3.0,-67.0,-42.0,-28.0,12.0,-30.5
Punjab,06 June,-55.0,3.0,-67.0,-42.0,-28.0,12.0,-30.5
Punjab,07 June,-55.0,3.0,-67.0,-42.0,-28.0,12.0,-30.5
Punjab,08 June,-50.0,15.0,-65.0,-36.0,-23.0,9.0,-23.5
Punjab,09 June,-53.0,5.0,-67.0,-39.0,-27.0,9.0,-28.5
Punjab,10 June,-53.0,5.0,-67.0,-39.0,-25.0,10.0,-28.0
Punjab,11 June,-52.0,4.0,-67.0,-41.0,-26.0,10.0,-28.75
Punjab,12 June,-47.0,18.0,-65.0,-35.0,-24.0,9.0,-22.0
Punjab,13 June,-47.0,18.0,-65.0,-35.0,-24.0,9.0,-22.0
Punjab,14 June,-47.0,18.0,-65.0,-35.0,-24.0,9.0,-22.0
Punjab,15 June,-47.0,20.0,-64.0,-35.0,-24.0,8.0,-21.5
Punjab,16 June,-51.0,9.0,-65.0,-40.0,-27.0,8.0,-27.25
Punjab,17 June,-51.0,5.0,-66.0,-40.0,-26.0,10.0,-28.0
Punjab,18 June,-52.0,1.0,-66.0,-44.0,-26.0,10.0,-30.25
Punjab,19 June,-51.0,5.0,-66.0,-42.0,-25.0,10.0,-28.25
Punjab,20 June,-51.0,5.0,-66.0,-42.0,-25.0,10.0,-28.25
Punjab,21 June,-51.0,5.0,-66.0,-42.0,-25.0,10.0,-28.25
Punjab,22 June,-44.0,22.0,-62.0,-35.0,-24.0,8.0,-20.25
Punjab,23 June,-48.0,9.0,-64.0,-40.0,-28.0,8.0,-26.75
Punjab,24 June,-48.0,6.0,-65.0,-39.0,-26.0,9.0,-26.75
Punjab,25 June,-49.0,5.0,-66.0,-43.0,-26.0,10.0,-28.25
Punjab,26 June,-49.0,7.0,-65.0,-40.0,-25.0,9.0,-26.75
Punjab,27 June,-49.0,7.0,-65.0,-40.0,-25.0,9.0,-26.75
Punjab,28 June,-49.0,7.0,-65.0,-40.0,-25.0,9.0,-26.75
Punjab,29 June,-43.0,21.0,-63.0,-35.0,-24.0,7.0,-20.25
Punjab,30 June,-45.0,8.0,-63.0,-40.0,-27.0,7.0,-26.0
Punjab,01 July,-46.0,6.0,-64.0,-40.0,-25.0,9.0,-26.25
Punjab,02 July,-46.0,7.0,-64.0,-41.0,-25.0,9.0,-26.25
Punjab,03 July,-46.0,9.0,-64.0,-40.0,-24.0,9.0,-25.25
Punjab,04 July,-46.0,9.0,-64.0,-40.0,-24.0,9.0,-25.25
Punjab,05 July,-46.0,9.0,-64.0,-40.0,-24.0,9.0,-25.25
Punjab,06 July,-38.0,26.0,-60.0,-32.0,-23.0,6.0,-16.75
Punjab,07 July,-43.0,12.0,-62.0,-37.0,-27.0,7.0,-23.75
Rajasthan,15 February,2.0,2.0,4.0,4.0,5.0,-1.0,3.25
Rajasthan,16 February,3.0,1.0,4.0,3.0,0.0,-1.0,1.75
Rajasthan,17 February,2.0,1.0,4.0,4.0,3.0,-2.0,2.5
Rajasthan,18 February,3.0,4.0,7.0,5.0,5.0,-1.0,4.25
Rajasthan,19 February,3.0,5.0,5.0,4.0,7.0,0.0,4.75
Rajasthan,20 February,2.0,6.0,5.0,8.0,5.0,-1.0,5.25
Rajasthan,21 February,-3.0,1.0,7.0,-2.0,-17.0,4.0,-5.25
Rajasthan,22 February,-3.0,1.0,7.0,-2.0,-17.0,4.0,-5.25
Rajasthan,23 February,-3.0,1.0,7.0,-2.0,-17.0,4.0,-5.25
Rajasthan,24 February,3.0,3.0,8.0,8.0,1.0,-2.0,3.75
Rajasthan,25 February,6.0,3.0,16.0,9.0,-3.0,-3.0,3.75
Rajasthan,26 February,5.0,2.0,11.0,8.0,0.0,-3.0,3.75
Rajasthan,27 February,1.0,2.0,7.0,5.0,2.0,-1.0,2.5
Rajasthan,28 February,0.0,1.0,7.0,3.0,4.0,-1.0,2.0
Rajasthan,29 February,0.0,1.0,7.0,3.0,4.0,-1.0,2.0
Rajasthan,01 March,0.0,1.0,7.0,3.0,4.0,-1.0,2.0
Rajasthan,02 March,2.0,4.0,7.0,5.0,4.0,-1.0,3.75
Rajasthan,03 March,1.0,4.0,9.0,6.0,6.0,0.0,4.25
Rajasthan,04 March,1.0,6.0,5.0,6.0,7.0,0.0,5.0
Rajasthan,05 March,-4.0,1.0,0.0,3.0,4.0,1.0,1.0
Rajasthan,06 March,-5.0,0.0,-1.0,2.0,5.0,1.0,0.5
Rajasthan,07 March,-5.0,0.0,-1.0,2.0,5.0,1.0,0.5
Rajasthan,08 March,-5.0,0.0,-1.0,2.0,5.0,1.0,0.5
Rajasthan,09 March,-3.0,8.0,4.0,-2.0,-25.0,3.0,-5.5
Rajasthan,10 March,-34.0,-40.0,-7.0,-31.0,-64.0,11.0,-42.25
Rajasthan,11 March,-3.0,2.0,2.0,9.0,-12.0,-2.0,-1.0
Rajasthan,12 March,-3.0,2.0,2.0,8.0,-2.0,-1.0,1.25
Rajasthan,13 March,-4.0,3.0,2.0,3.0,1.0,0.0,0.75
Rajasthan,14 March,-4.0,3.0,2.0,3.0,1.0,0.0,0.75
Rajasthan,15 March,-4.0,3.0,2.0,3.0,1.0,0.0,0.75
Rajasthan,16 March,-9.0,-6.0,0.0,-4.0,-11.0,2.0,-7.5
Rajasthan,17 March,-8.0,-1.0,3.0,-2.0,-4.0,0.0,-3.75
Rajasthan,18 March,-8.0,0.0,0.0,-5.0,-2.0,1.0,-3.75
Rajasthan,19 March,-12.0,4.0,-5.0,-7.0,-5.0,2.0,-5.0
Rajasthan,20 March,-22.0,-1.0,-14.0,-12.0,-8.0,4.0,-10.75
Rajasthan,21 March,-22.0,-1.0,-14.0,-12.0,-8.0,4.0,-10.75
Rajasthan,22 March,-22.0,-1.0,-14.0,-12.0,-8.0,4.0,-10.75
Rajasthan,23 March,-63.0,-50.0,-45.0,-62.0,-55.0,18.0,-57.5
Rajasthan,24 March,-71.0,-61.0,-50.0,-69.0,-63.0,23.0,-66.0
Rajasthan,25 March,-74.0,-65.0,-54.0,-72.0,-66.0,25.0,-69.25
Rajasthan,26 March,-74.0,-65.0,-54.0,-72.0,-65.0,25.0,-69.0
Rajasthan,27 March,-74.0,-65.0,-53.0,-72.0,-64.0,25.0,-68.75
Rajasthan,28 March,-74.0,-65.0,-53.0,-72.0,-64.0,25.0,-68.75
Rajasthan,29 March,-74.0,-65.0,-53.0,-72.0,-64.0,25.0,-68.75
Rajasthan,30 March,-73.0,-64.0,-53.0,-72.0,-63.0,24.0,-68.0
Rajasthan,31 March,-73.0,-63.0,-51.0,-72.0,-62.0,23.0,-67.5
Rajasthan,01 April,-73.0,-64.0,-53.0,-72.0,-63.0,24.0,-68.0
Rajasthan,02 April,-74.0,-65.0,-54.0,-73.0,-65.0,25.0,-69.25
Rajasthan,03 April,-74.0,-64.0,-54.0,-72.0,-61.0,24.0,-67.75
Rajasthan,04 April,-74.0,-64.0,-54.0,-72.0,-61.0,24.0,-67.75
Rajasthan,05 April,-74.0,-64.0,-54.0,-72.0,-61.0,24.0,-67.75
Rajasthan,06 April,-74.0,-64.0,-55.0,-73.0,-64.0,25.0,-68.75
Rajasthan,07 April,-74.0,-51.0,-58.0,-67.0,-62.0,23.0,-63.5
Rajasthan,08 April,-74.0,-51.0,-59.0,-68.0,-61.0,24.0,-63.5
Rajasthan,09 April,-75.0,-52.0,-60.0,-68.0,-62.0,26.0,-64.25
Rajasthan,10 April,-75.0,-51.0,-60.0,-69.0,-62.0,26.0,-64.25
Rajasthan,11 April,-75.0,-51.0,-60.0,-69.0,-62.0,26.0,-64.25
Rajasthan,12 April,-75.0,-51.0,-60.0,-69.0,-62.0,26.0,-64.25
Rajasthan,13 April,-75.0,-53.0,-60.0,-69.0,-61.0,26.0,-64.5
Rajasthan,14 April,-74.0,-51.0,-57.0,-67.0,-62.0,25.0,-63.5
Rajasthan,15 April,-74.0,-46.0,-60.0,-66.0,-58.0,25.0,-61.0
Rajasthan,16 April,-83.0,-35.0,-76.0,-65.0,-60.0,26.0,-60.75
Rajasthan,17 April,-83.0,-35.0,-76.0,-66.0,-59.0,26.0,-60.75
Rajasthan,18 April,-83.0,-35.0,-76.0,-66.0,-59.0,26.0,-60.75
Rajasthan,19 April,-83.0,-35.0,-76.0,-66.0,-59.0,26.0,-60.75
Rajasthan,20 April,-83.0,-41.0,-77.0,-66.0,-58.0,25.0,-62.0
Rajasthan,21 April,-82.0,-37.0,-76.0,-64.0,-57.0,24.0,-60.0
Rajasthan,22 April,-83.0,-38.0,-78.0,-65.0,-57.0,24.0,-60.75
Rajasthan,23 April,-83.0,-40.0,-78.0,-66.0,-58.0,26.0,-61.75
Rajasthan,24 April,-83.0,-37.0,-78.0,-66.0,-56.0,25.0,-60.5
Rajasthan,25 April,-83.0,-37.0,-78.0,-66.0,-56.0,25.0,-60.5
Rajasthan,26 April,-83.0,-37.0,-78.0,-66.0,-56.0,25.0,-60.5
Rajasthan,27 April,-82.0,-38.0,-78.0,-65.0,-56.0,25.0,-60.25
Rajasthan,28 April,-82.0,-35.0,-77.0,-63.0,-55.0,23.0,-58.75
Rajasthan,29 April,-81.0,-33.0,-77.0,-62.0,-54.0,24.0,-57.5
Rajasthan,30 April,-81.0,-34.0,-76.0,-62.0,-54.0,24.0,-57.75
Rajasthan,01 May,-82.0,-34.0,-77.0,-63.0,-54.0,24.0,-58.25
Rajasthan,02 May,-82.0,-34.0,-77.0,-63.0,-54.0,24.0,-58.25
Rajasthan,03 May,-82.0,-34.0,-77.0,-63.0,-54.0,24.0,-58.25
Rajasthan,04 May,-78.0,-28.0,-76.0,-58.0,-48.0,21.0,-53.0
Rajasthan,05 May,-78.0,-24.0,-75.0,-56.0,-47.0,20.0,-51.25
Rajasthan,06 May,-77.0,-22.0,-75.0,-55.0,-45.0,21.0,-49.75
Rajasthan,07 May,-77.0,-22.0,-74.0,-55.0,-46.0,21.0,-50.0
Rajasthan,08 May,-77.0,-21.0,-75.0,-56.0,-44.0,21.0,-49.5
Rajasthan,09 May,-77.0,-21.0,-75.0,-56.0,-44.0,21.0,-49.5
Rajasthan,10 May,-77.0,-21.0,-75.0,-56.0,-44.0,21.0,-49.5
Rajasthan,11 May,-77.0,-23.0,-74.0,-56.0,-44.0,21.0,-50.0
Rajasthan,12 May,-77.0,-20.0,-73.0,-54.0,-44.0,20.0,-48.75
Rajasthan,13 May,-76.0,-19.0,-73.0,-53.0,-42.0,19.0,-47.5
Rajasthan,14 May,-75.0,-17.0,-73.0,-51.0,-42.0,18.0,-46.25
Rajasthan,15 May,-74.0,-13.0,-72.0,-50.0,-39.0,18.0,-44.0
Rajasthan,16 May,-74.0,-13.0,-72.0,-50.0,-39.0,18.0,-44.0
Rajasthan,17 May,-74.0,-13.0,-72.0,-50.0,-39.0,18.0,-44.0
Rajasthan,18 May,-72.0,-12.0,-72.0,-48.0,-37.0,17.0,-42.25
Rajasthan,19 May,-71.0,-8.0,-71.0,-46.0,-35.0,16.0,-40.0
Rajasthan,20 May,-69.0,-3.0,-71.0,-44.0,-33.0,16.0,-37.25
Rajasthan,21 May,-69.0,-4.0,-71.0,-44.0,-34.0,17.0,-37.75
Rajasthan,22 May,-70.0,-5.0,-71.0,-46.0,-33.0,17.0,-38.5
Rajasthan,23 May,-70.0,-5.0,-71.0,-46.0,-33.0,17.0,-38.5
Rajasthan,24 May,-70.0,-5.0,-71.0,-46.0,-33.0,17.0,-38.5
Rajasthan,25 May,-69.0,-7.0,-71.0,-47.0,-41.0,17.0,-41.0
Rajasthan,26 May,-67.0,1.0,-70.0,-41.0,-30.0,14.0,-34.25
Rajasthan,27 May,-66.0,4.0,-70.0,-39.0,-28.0,14.0,-32.25
Rajasthan,28 May,-66.0,4.0,-70.0,-39.0,-29.0,14.0,-32.5
Rajasthan,29 May,-66.0,5.0,-70.0,-40.0,-28.0,14.0,-32.25
Rajasthan,30 May,-66.0,5.0,-70.0,-40.0,-28.0,14.0,-32.25
Rajasthan,31 May,-66.0,5.0,-70.0,-40.0,-28.0,14.0,-32.25
Rajasthan,01 June,-61.0,12.0,-69.0,-35.0,-25.0,10.0,-27.25
Rajasthan,02 June,-61.0,16.0,-68.0,-32.0,-25.0,10.0,-25.5
Rajasthan,03 June,-60.0,16.0,-68.0,-31.0,-23.0,10.0,-24.5
Rajasthan,04 June,-59.0,17.0,-68.0,-30.0,-24.0,10.0,-24.0
Rajasthan,05 June,-58.0,16.0,-66.0,-32.0,-23.0,9.0,-24.25
Rajasthan,06 June,-58.0,16.0,-66.0,-32.0,-23.0,9.0,-24.25
Rajasthan,07 June,-58.0,16.0,-66.0,-32.0,-23.0,9.0,-24.25
Rajasthan,08 June,-54.0,18.0,-66.0,-29.0,-22.0,8.0,-21.75
Rajasthan,09 June,-55.0,18.0,-65.0,-29.0,-22.0,8.0,-22.0
Rajasthan,10 June,-53.0,23.0,-65.0,-27.0,-21.0,8.0,-19.5
Rajasthan,11 June,-52.0,23.0,-65.0,-27.0,-22.0,9.0,-19.5
