state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
India,17 May,3.1609525700373045,7.596685082872928,4.440497335701599,4.440497335701599,4.440497335701599,4.440497335701599,4.440497335701599
India,18 May,3.145713516800064,7.437607522447152,4.394992271163781,4.394992271163781,4.394992271163781,4.394992271163781,4.394992271163781
India,19 May,3.101022717667941,7.239481703974919,4.359593879140756,4.359593879140756,4.359593879140756,4.359593879140756,4.359593879140756
India,20 May,3.062361298027647,7.032625158622949,4.301775296091344,4.301775296091344,4.301775296091344,4.301775296091344,4.301775296091344
India,21 May,3.0315333604005956,6.874196827588852,4.253652515517999,4.253652515517999,4.253652515517999,4.253652515517999,4.253652515517999
India,22 May,2.986534145559474,6.706384204179342,4.190848967471993,4.190848967471993,4.190848967471993,4.190848967471993,4.190848967471993
India,23 May,2.9431234544416967,6.637266846268683,4.128024247339943,4.128024247339943,4.128024247339943,4.128024247339943,4.128024247339943
India,24 May,2.9046601605358897,6.519977964289186,4.064810699422199,4.064810699422199,4.064810699422199,4.064810699422199,4.064810699422199
India,25 May,2.8789237668161434,6.431973365804035,3.998045527707519,3.998045527707519,3.998045527707519,3.998045527707519,3.998045527707519
India,26 May,2.8808739402215346,6.33186182379766,3.953281059544818,3.953281059544818,3.953281059544818,3.953281059544818,3.953281059544818
India,27 May,2.867750770067614,6.274650908537345,3.927751548490493,3.927751548490493,3.927751548490493,3.927751548490493,3.927751548490493
India,28 May,2.8483825903953264,6.229664312356163,3.886587559619098,3.886587559619098,3.886587559619098,3.886587559619098,3.886587559619098
India,29 May,2.869246952361739,5.682064628063327,3.918882748413711,3.918882748413711,3.918882748413711,3.918882748413711,3.918882748413711
India,30 May,2.850010172716225,5.626540160882356,3.889038957920644,3.889038957920644,3.889038957920644,3.889038957920644,3.889038957920644
India,31 May,2.835067768872477,5.556869236226058,3.8634186787894382,3.8634186787894382,3.8634186787894382,3.8634186787894382,3.8634186787894382
India,01 June,2.8260179159252106,5.531327084361124,3.8198158911427424,3.8198158911427424,3.8198158911427424,3.8198158911427424,3.8198158911427424
India,02 June,2.812972106784823,5.492775887580936,3.792172300484758,3.792172300484758,3.792172300484758,3.792172300484758,3.792172300484758
India,03 June,2.8067247039728502,5.526050603262793,3.7843181139958224,3.7843181139958224,3.7843181139958224,3.7843181139958224,3.7843181139958224
India,04 June,2.805675748393386,5.54021687061795,3.7819872526636225,3.7819872526636225,3.7819872526636225,3.7819872526636225,3.7819872526636225
India,05 June,2.8142477909827215,5.545127678921507,3.7769835271923493,3.7769835271923493,3.7769835271923493,3.7769835271923493,3.7769835271923493
India,06 June,2.815907607086809,5.528618402719723,3.7733183356970916,3.7733183356970916,3.7733183356970916,3.7733183356970916,3.7733183356970916
India,07 June,2.798264726329321,5.497775709064272,3.747958260073451,3.747958260073451,3.747958260073451,3.747958260073451,3.747958260073451
India,08 June,2.8103467071653316,5.477123704164988,3.7208468958103147,3.7208468958103147,3.7208468958103147,3.7208468958103147,3.7208468958103147
India,09 June,2.807266719324053,5.440973026874811,3.6970764084725465,3.6970764084725465,3.6970764084725465,3.6970764084725465,3.6970764084725465
India,10 June,2.8228755302033055,5.439027336044124,3.713136606414849,3.713136606414849,3.713136606414849,3.713136606414849,3.713136606414849
India,11 June,2.8495854691255795,5.467222393742924,3.73688791974044,3.73688791974044,3.73688791974044,3.73688791974044,3.73688791974044
India,12 June,2.8708473974062887,5.4486491788405065,3.752189973614776,3.752189973614776,3.752189973614776,3.752189973614776,3.752189973614776
India,13 June,2.8594613753521085,5.361963118648811,3.7335032902081298,3.7335032902081298,3.7335032902081298,3.7335032902081298,3.7335032902081298
India,14 June,2.8588329259724117,5.312909796043637,3.716730557529102,3.716730557529102,3.716730557529102,3.716730557529102,3.716730557529102
India,15 June,2.89066371294488,5.212888982338099,3.7233523311782415,3.7233523311782415,3.7233523311782415,3.7233523311782415,3.7233523311782415
India,16 June,3.3660402930920075,5.976337293828646,4.316200324412003,4.316200324412003,4.316200324412003,4.316200324412003,4.316200324412003
India,17 June,3.3387517936737434,5.93224028911326,4.282456318037516,4.282456318037516,4.282456318037516,4.282456318037516,4.282456318037516
India,18 June,3.3076002645030598,5.787818261129095,4.246509810263045,4.246509810263045,4.246509810263045,4.246509810263045,4.246509810263045
India,19 June,3.276389983629419,5.708739402582996,4.212724904418668,4.212724904418668,4.212724904418668,4.212724904418668,4.212724904418668
India,20 June,3.224529447480267,5.498633314006461,4.155932776370938,4.155932776370938,4.155932776370938,4.155932776370938,4.155932776370938
India,21 June,3.209877699981963,5.460210949111615,4.133049009642676,4.133049009642676,4.133049009642676,4.133049009642676,4.133049009642676
India,22 June,3.1818935161115287,5.346135066678873,4.071819753337498,4.071819753337498,4.071819753337498,4.071819753337498,4.071819753337498
India,23 June,3.1752817807711615,5.303535201880754,4.056487775639787,4.056487775639787,4.056487775639787,4.056487775639787,4.056487775639787
India,24 June,3.1516855714240406,5.2014166332280745,4.026796688231878,4.026796688231878,4.026796688231878,4.026796688231878,4.026796688231878
India,25 June,3.116512958325699,5.0860691277464545,3.9904383799466654,3.9904383799466654,3.9904383799466654,3.9904383799466654,3.9904383799466654
India,26 June,3.079625867365466,5.034883795562345,3.944030910704365,3.944030910704365,3.944030910704365,3.944030910704365,3.944030910704365
India,27 June,3.0406713155723235,4.9358005695036615,3.9023101734387,3.9023101734387,3.9023101734387,3.9023101734387,3.9023101734387
India,28 June,3.0020193118316376,4.874003736726344,3.8524808509246236,3.8524808509246236,3.8524808509246236,3.8524808509246236,3.8524808509246236
India,29 June,2.978489470271489,4.799845532656781,3.8082364603045873,3.8082364603045873,3.8082364603045873,3.8082364603045873,3.8082364603045873
India,30 June,2.971873975745657,4.7663505344314006,3.7827807316983075,3.7827807316983075,3.7827807316983075,3.7827807316983075,3.7827807316983075
India,01 July,2.9488401757374576,4.724553275976175,3.7441546753156842,3.7441546753156842,3.7441546753156842,3.7441546753156842,3.7441546753156842
India,02 July,2.905919944895148,4.577685010059604,3.6924479562376535,3.6924479562376535,3.6924479562376535,3.6924479562376535,3.6924479562376535
India,03 July,2.8726576661137493,4.520470328435693,3.654103991935879,3.654103991935879,3.654103991935879,3.654103991935879,3.654103991935879
India,04 July,2.860941617797194,4.501044718626341,3.6442129218346575,3.6442129218346575,3.6442129218346575,3.6442129218346575,3.6442129218346575
India,05 July,2.8231157017450843,4.431223922896119,3.596109827285969,3.596109827285969,3.596109827285969,3.596109827285969,3.596109827285969
India,06 July,2.800598601227743,4.3820036795450745,3.5544451707363485,3.5544451707363485,3.5544451707363485,3.5544451707363485,3.5544451707363485
India,07 July,2.7778412919591497,4.323442844642432,3.5128510852537813,3.5128510852537813,3.5128510852537813,3.5128510852537813,3.5128510852537813
India,08 July,2.74948898123924,4.248560371952469,3.476292327496494,3.476292327496494,3.476292327496494,3.476292327496494,3.476292327496494
India,09 July,2.7205406860734587,4.177864505346948,3.4376028347823597,3.4376028347823597,3.4376028347823597,3.4376028347823597,3.4376028347823597
India,10 July,2.6919817989742167,4.112973027188267,3.4025500686840626,3.4025500686840626,3.4025500686840626,3.4025500686840626,3.4025500686840626
India,11 July,2.667731328820671,4.058749436409049,3.3701522028182405,3.3701522028182405,3.3701522028182405,3.3701522028182405,3.3701522028182405
India,12 July,2.6359536712551197,4.013427722117481,3.3277731682318388,3.3277731682318388,3.3277731682318388,3.3277731682318388,3.3277731682318388
India,13 July,2.6137245050857616,3.981471380499635,3.2923918172481748,3.2923918172481748,3.2923918172481748,3.2923918172481748,3.2923918172481748
India,14 July,2.5923978373397016,3.936714540009362,3.262819032685916,3.262819032685916,3.262819032685916,3.262819032685916,3.262819032685916
India,15 July,2.5685559848106903,3.9018058319619575,3.235431211219035,3.235431211219035,3.235431211219035,3.235431211219035,3.235431211219035
India,16 July,2.5455836376220136,3.8657505285412266,3.213980356288662,3.213980356288662,3.213980356288662,3.213980356288662,3.213980356288662
India,17 July,2.525354462692994,3.861914686593314,3.1898168662704935,3.1898168662704935,3.1898168662704935,3.1898168662704935,3.1898168662704935
India,18 July,2.488080537435787,3.8067416432098815,3.146880636088096,3.146880636088096,3.146880636088096,3.146880636088096,3.146880636088096
India,19 July,2.4589166921564733,3.777071323767812,3.1174701015193316,3.1174701015193316,3.1174701015193316,3.1174701015193316,3.1174701015193316
India,20 July,2.4321586284526795,3.731314534844333,3.0771371198767787,3.0771371198767787,3.0771371198767787,3.0771371198767787,3.0771371198767787
India,21 July,2.4085690118669763,3.682217934552289,3.043508627860168,3.043508627860168,3.043508627860168,3.043508627860168,3.043508627860168
India,22 July,2.41112359650262,3.6717375708796447,3.056821703127285,3.056821703127285,3.056821703127285,3.056821703127285,3.056821703127285
India,23 July,2.3790596173941125,3.6132134313206477,3.0261466177664285,3.0261466177664285,3.0261466177664285,3.0261466177664285,3.0261466177664285
India,24 July,2.3491363513293173,3.563365229052409,2.9932678158903943,2.9932678158903943,2.9932678158903943,2.9932678158903943,2.9932678158903943
India,25 July,2.3150170791176246,3.4932041834467964,2.952455997271063,2.952455997271063,2.952455997271063,2.952455997271063,2.952455997271063
India,26 July,2.2851575829070354,3.4489173457998143,2.9108240253196893,2.9108240253196893,2.9108240253196893,2.9108240253196893,2.9108240253196893
India,27 July,2.2568111757920795,3.3916431987705455,2.8635645074458496,2.8635645074458496,2.8635645074458496,2.8635645074458496,2.8635645074458496
India,28 July,2.2342230150229647,3.346429943563028,2.8289965743943206,2.8289965743943206,2.8289965743943206,2.8289965743943206,2.8289965743943206
India,29 July,2.209137952795658,3.3131674888223426,2.794430616601182,2.794430616601182,2.794430616601182,2.794430616601182,2.794430616601182
India,30 July,2.1828920788890733,3.2691469800809476,2.7602982880597624,2.7602982880597624,2.7602982880597624,2.7602982880597624,2.7602982880597624
India,31 July,2.153967993947158,3.2288695599943114,2.7248236699023045,2.7248236699023045,2.7248236699023045,2.7248236699023045,2.7248236699023045
India,01 August,2.1349514402418484,3.1586031152027196,2.694838758478102,2.694838758478102,2.694838758478102,2.694838758478102,2.694838758478102
India,02 August,2.1147545797612315,3.1146465421286793,2.658479300804899,2.658479300804899,2.658479300804899,2.658479300804899,2.658479300804899
India,03 August,2.100649425897589,3.070482277013059,2.6268202022652907,2.6268202022652907,2.6268202022652907,2.6268202022652907,2.6268202022652907
India,04 August,2.0886776708225527,3.0137409271058084,2.5993141251832506,2.5993141251832506,2.5993141251832506,2.5993141251832506,2.5993141251832506
India,05 August,2.0752440227603466,2.9784711119298946,2.5775684107103656,2.5775684107103656,2.5775684107103656,2.5775684107103656,2.5775684107103656
India,06 August,2.0559304318288305,2.9346906068898737,2.5545262308085395,2.5545262308085395,2.5545262308085395,2.5545262308085395,2.5545262308085395
India,07 August,2.0402383672342808,2.8959099361603435,2.5324549413711432,2.5324549413711432,2.5324549413711432,2.5324549413711432,2.5324549413711432
India,08 August,2.019126216299105,2.852573697395579,2.506597904246022,2.506597904246022,2.506597904246022,2.506597904246022,2.506597904246022
India,09 August,2.0082316496224037,2.8164812132183643,2.4874174660172286,2.4874174660172286,2.4874174660172286,2.4874174660172286,2.4874174660172286
India,10 August,2.0003943271583347,2.7874752918268806,2.4613915068099113,2.4613915068099113,2.4613915068099113,2.4613915068099113,2.4613915068099113
India,11 August,1.9836325725120845,2.7422269825588024,2.4345208916438694,2.4345208916438694,2.4345208916438694,2.4345208916438694,2.4345208916438694
India,12 August,1.967754984301626,2.7043649530090987,2.414283387505365,2.414283387505365,2.414283387505365,2.414283387505365,2.414283387505365
India,13 August,1.9573412391873188,2.6764266205020184,2.3957009451829707,2.3957009451829707,2.3957009451829707,2.3957009451829707,2.3957009451829707
India,14 August,1.9456507190258914,2.6462173504649136,2.376626517680066,2.376626517680066,2.376626517680066,2.376626517680066,2.376626517680066
India,15 August,1.9343366774704853,2.621161466979562,2.3557434062796623,2.3557434062796623,2.3557434062796623,2.3557434062796623,2.3557434062796623
India,16 August,1.927848105091066,2.5918281946379893,2.3357105688660713,2.3357105688660713,2.3357105688660713,2.3357105688660713,2.3357105688660713
India,17 August,1.9216746212062326,2.559753550501833,2.313995805782315,2.313995805782315,2.313995805782315,2.313995805782315,2.313995805782315
India,18 August,1.9162329855932823,2.536945176334797,2.303454682358748,2.303454682358748,2.303454682358748,2.303454682358748,2.303454682358748
India,19 August,1.9039982058112253,2.5112764190055916,2.2879172258209133,2.2879172258209133,2.2879172258209133,2.2879172258209133,2.2879172258209133
India,20 August,1.8928568969197823,2.4842786621814836,2.2718585021644127,2.2718585021644127,2.2718585021644127,2.2718585021644127,2.2718585021644127
India,21 August,1.8809639839522103,2.456508839224026,2.2538943835602088,2.2538943835602088,2.2538943835602088,2.2538943835602088,2.2538943835602088
India,22 August,1.867823078914753,2.432699146591029,2.234924598913872,2.234924598913872,2.234924598913872,2.234924598913872,2.234924598913872
India,23 August,1.8579247291224195,2.4093668458559825,2.213510193150749,2.213510193150749,2.213510193150749,2.213510193150749,2.213510193150749
India,24 August,1.8498641813072907,2.3783263806711523,2.193415109035727,2.193415109035727,2.193415109035727,2.193415109035727,2.193415109035727
India,25 August,1.844571090497606,2.35912973551406,2.1825792014246885,2.1825792014246885,2.1825792014246885,2.1825792014246885,2.1825792014246885
India,26 August,1.8329383517310411,2.346258153797572,2.169718984012239,2.169718984012239,2.169718984012239,2.169718984012239,2.169718984012239
India,27 August,1.8228280292716132,2.3327276068358618,2.1582779114712496,2.1582779114712496,2.1582779114712496,2.1582779114712496,2.1582779114712496
