state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
Ahmedabad,30 July,6.182560513269174,6.571896727337141,6.865130176633436,6.523319759459979,7.250071109747866,6.7549735879443,7.001652081270309
Ahmedabad,31 July,6.163079470198675,6.558026866329003,6.8279266065011,6.493856034889886,7.204905533572553,6.718328972638971,6.960871440153567
Ahmedabad,01 August,6.134944115713346,6.542219885193462,6.787597801160808,6.461949332180625,7.158354420450205,6.679417063428894,6.918843839570781
Ahmedabad,02 August,6.114696511722899,6.525150379217156,6.748412316708715,6.434437084210584,7.115189701851104,6.640790099714479,6.870680730761141
Ahmedabad,03 August,6.084344684823639,6.5029716715109975,6.701837649066725,6.399501953793779,7.061382922470536,6.59662249804028,6.822943810983276
Ahmedabad,04 August,6.071486203001452,6.496589829923163,6.673169984613805,6.378240842982899,7.0273606621488325,6.571119877953273,6.789754901561183
Ahmedabad,05 August,6.04626919530091,6.478776422065648,6.634112018470506,6.347649245769323,6.978348223065306,6.539464631852653,6.746678075663942
Ahmedabad,06 August,6.027408174647438,6.463602187286398,6.607852557103551,6.327971858206596,6.9375827561271395,6.5133452908267095,6.721384295523526
Ahmedabad,07 August,6.011166990060587,6.451338716532088,6.5809724831748255,6.302241006039765,6.906278434940856,6.488986681944834,6.694745442556204
Ahmedabad,08 August,5.986774777611588,6.430473935652984,6.544891268472332,6.271505290399,6.863008827596423,6.452024286002593,6.651797772083183
Ahmedabad,09 August,5.969331872946331,6.417427141595526,6.518442653521118,6.249835131465261,6.829811239128955,6.42770014849539,6.623408084729314
Surat,01 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,02 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,03 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,04 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,05 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,06 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,07 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,08 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,09 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,10 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,11 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,12 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,13 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,14 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,15 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,16 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,17 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,18 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,19 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,20 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,21 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,22 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,23 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,24 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,25 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,26 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,27 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,28 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,29 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,01 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,02 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,03 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,04 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,05 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,06 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,07 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,08 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,09 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,10 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,11 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,12 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,13 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,14 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,15 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,16 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,17 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,18 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,19 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,20 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,21 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,22 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,23 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,24 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,25 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,26 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,27 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,28 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,29 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,30 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,31 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,01 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,02 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,03 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surat,04 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
