dates,state,rt_point,rt_sd,rt_l95,rt_u95,rt_l50,rt_u50,cases_mean,cases_sd,cases_dates
03 April,py,1.2565041263077688,0.5893216839082314,0.1014571987149917,2.4115510539005456,0.8590125437285058,1.6539957088870318,0.8,0.7483314773547883,03-28-2020
04 April,py,1.3457100818296994,0.6195929007198528,0.13133278013481675,2.560087383524582,0.9278008662231658,1.763619297436233,0.2,0.4000000000000001,03-29-2020
05 April,py,1.307631890292095,0.6210761184357734,0.0903475412027166,2.524916239381473,0.8887222591683501,1.7265415214158397,0.6,0.66332495807108,03-30-2020
06 April,py,1.1618631636272974,0.5915104546026231,0.0025263330243403548,2.3211999942302546,0.762895277102374,1.5608310501522207,1.2,0.8717797887081347,03-31-2020
07 April,py,1.1591935024957623,0.6124071100598386,-0.041099936937119,2.3594869419286435,0.7461310308315017,1.5722559741600228,0.6,0.8,04-01-2020
08 April,py,1.2259607693322558,0.6413952240495115,-0.03114821399582479,2.4830697526603362,0.7933461046631007,1.658575434001411,0.0,0.0,04-02-2020
09 April,py,1.2683605748613371,0.66163836072279,-0.028424146620902313,2.5651452963435766,0.8220921169374225,1.7146290327852518,0.0,0.0,04-03-2020
10 April,py,1.2585269113252697,0.6653219859160935,-0.045477568190836815,2.562531390841376,0.8097738850447238,1.7072799376058156,0.1,0.30000000000000004,04-04-2020
11 April,py,1.2223213785923228,0.6656490181960605,-0.08232407111122786,2.5269668282958735,0.7733477723092619,1.6712949848753837,0.2,0.4,04-05-2020
12 April,py,1.1312872355403158,0.6582844068822294,-0.15892387057257862,2.4214983416532103,0.6872809859423209,1.5752934851383107,0.4,0.4898979485566356,04-06-2020
13 April,py,1.062387799019143,0.6673788856579016,-0.2456481217149178,2.370423719753204,0.6122474144317449,1.5125281836065412,0.4,0.4898979485566356,04-07-2020
14 April,py,0.939704731315419,0.6797202550063184,-0.39251977968676477,2.2719292423176025,0.4812402165162073,1.3981692461146307,0.6,0.66332495807108,04-08-2020
15 April,py,0.9855557099020948,0.7717494898885139,-0.5270424202997968,2.4981538401039867,0.4650183964671911,1.5060930233369985,0.3,0.6403124237432848,04-09-2020
16 April,py,1.1850275374204142,0.9218459957622772,-0.6217537404338185,2.9918088152746467,0.5632516317387158,1.8068034431021127,0.0,0.0,04-10-2020
17 April,py,1.3522647867665962,1.0481751468703815,-0.7021165740934765,3.406646147626669,0.6452811319539926,2.0592484415792,0.0,0.0,04-11-2020
18 April,py,1.666031287634301,1.2173892699598892,-0.7200029859162833,4.052065561184886,0.8449143989390554,2.487148176329547,0.0,0.0,04-12-2020
19 April,py,1.778955855962291,1.2754307696155447,-0.720837435253392,4.278749147177974,0.9186905561643023,2.63922115576028,0.0,0.0,04-13-2020
20 April,py,2.176433490338228,1.4359004023562973,-0.6378738622640205,4.990740842940477,1.207933027952929,3.144933952723527,0.0,0.0,04-14-2020
21 April,py,2.147506192491401,1.3716635284656842,-0.5408994567602012,4.835911841743004,1.2223328591765816,3.0726795258062203,0.0,0.0,04-15-2020
22 April,py,2.0019656206851013,1.2458158475810754,-0.4397836079399031,4.443714849310106,1.1616752896501417,2.8422559517200607,0.0,0.0,04-16-2020
23 April,py,1.8275597279444558,1.1200463499982793,-0.3676863161981716,4.022805772087083,1.0720996653341164,2.583019790554795,0.0,0.0,04-17-2020
24 April,py,1.8200539855526763,1.0919174305916313,-0.32006050170969735,3.9601684728150497,1.083566597792927,2.5565413733124256,0.0,0.0,04-18-2020
25 April,py,1.8029354432327203,1.0636138327236921,-0.28170512435240735,3.887576010817848,1.0855385491989171,2.5203323372665234,0.0,0.0,04-19-2020
26 April,py,1.6591930619362418,1.0001518475979765,-0.3010645532818881,3.6194506771543717,0.9846006422498826,2.333785481622601,0.2,0.4000000000000001,04-20-2020
27 April,py,1.9176192601332218,1.0860403961344565,-0.21097647467446734,4.046214994940911,1.1850958733444923,2.6501426469219513,0.1,0.30000000000000004,04-21-2020
28 April,py,1.6520858543044077,0.9654747271316422,-0.24020599188452563,3.544377700493341,1.0008828056013863,2.303288903007429,0.4,0.48989794855663565,04-22-2020
29 April,py,1.520403160332299,0.9177967578954203,-0.27844177327240893,3.3192480939370066,0.9013584250994169,2.139447895565181,0.2,0.4000000000000001,04-23-2020
30 April,py,1.577386688833452,0.9491242922203239,-0.2828589589466939,3.437632336613598,0.9372118449737658,2.2175615326931384,0.1,0.30000000000000004,04-24-2020
01 May,py,1.6940772164542541,0.9823686526985734,-0.23132604808884172,3.6194804809973498,1.0314793838955933,2.3566750490129147,0.0,0.0,04-25-2020
02 May,py,1.7963374783811852,0.9973971891601104,-0.15852111648506484,3.751196073247435,1.1236030482645822,2.469071908497788,0.1,0.30000000000000004,04-26-2020
03 May,py,1.691637961503823,0.9338117318080541,-0.13859568037069048,3.5218716033783366,1.0617912865166086,2.3214846364910375,0.1,0.30000000000000004,04-27-2020
04 May,py,1.7963828307640621,0.9556569883605751,-0.07666664014313063,3.6694323016712547,1.1518017486847378,2.4409639128433867,0.1,0.30000000000000004,04-28-2020
05 May,py,1.863361493670234,1.0179430171747583,-0.13176610227160523,3.8584890896120734,1.1767691080160314,2.5499538793244367,0.5,0.5,04-29-2020
06 May,py,1.841285630416421,0.9313037868141556,0.01596746041214847,3.6666038004206936,1.213130539248141,2.469440721584701,0.2,0.4000000000000001,04-30-2020
07 May,py,1.888910560875706,0.8620882763084095,0.19925202284227583,3.578569098909136,1.3074406393884468,2.470380482362965,0.0,0.0,05-01-2020
08 May,py,1.829669989991714,0.7815865960439458,0.2977915252094221,3.361548454774006,1.302497646826033,2.356842333157395,0.1,0.30000000000000004,05-02-2020
09 May,py,2.047387796870597,0.7709773816327066,0.5363029679657576,3.558472625775437,1.5273712627331528,2.567404331008041,0.2,0.4000000000000001,05-03-2020
10 May,py,1.9113438266349032,0.6707580847154531,0.5966848109160039,3.2260028423538025,1.4589242060751773,2.3637634471946294,0.4,0.48989794855663565,05-04-2020
11 May,py,1.754217694674815,0.5838923036614913,0.6098121351904386,2.898623254159191,1.3603881747781756,2.148047214571454,0.2,0.4000000000000001,05-05-2020
12 May,py,1.533604659652874,0.5078370548778532,0.5382643455744769,2.5289449737312713,1.1910736445083108,1.8761356747974374,0.5,0.5,05-06-2020
13 May,py,1.4847657249931132,0.4775460571886299,0.5487945547456862,2.42073689524054,1.1626656848799541,1.8068657651062723,0.7,0.6403124237432848,05-07-2020
14 May,py,1.540960863439269,0.4678556672427211,0.6239824698702254,2.457939257008313,1.225396894440726,1.856524832437812,0.5,0.5,05-08-2020
15 May,py,1.7191855906218598,0.47443599541845244,0.7893100170415098,2.6490611642022097,1.3991832560720678,2.039187925171652,0.7,0.45825756949558405,05-09-2020
16 May,py,1.586783876735121,0.41714392472064526,0.7691984700396451,2.4043692834305967,1.305424470950293,1.868143282519949,0.7,0.7810249675906655,05-10-2020
17 May,py,1.416272191082786,0.36926136233153184,0.6925346913674769,2.140009690798095,1.1672090948037912,1.6653352873617808,1.8,0.7483314773547882,05-11-2020
18 May,py,1.4685111608790342,0.3621129496868142,0.758784264010866,2.1782380577472025,1.2242695974447748,1.7127527243132936,1.5,0.9219544457292888,05-12-2020
19 May,py,1.729527020634357,0.37660584714530193,0.991394624463451,2.467659416805263,1.4755101427933222,1.9835438984753917,1.1,1.044030650891055,05-13-2020
20 May,py,1.765360061373358,0.3485565942377687,1.082203078931101,2.448517043815615,1.5302621241259253,2.0004579986207904,0.6,0.8,05-14-2020
21 May,py,1.7161948108249128,0.31350620162784965,1.1017351958823927,2.330654425767433,1.5047380128889445,1.927651608760881,1.2,0.8717797887081347,05-15-2020
22 May,py,1.478190871049144,0.2652752403123763,0.958262011046499,1.998119731051789,1.2992653742108493,1.6571163678874388,1.7,1.268857754044952,05-16-2020
23 May,py,1.297216588568536,0.2339523453537172,0.8386793497690646,1.7557538273680076,1.1394180711509074,1.4550151059861647,3.1,2.3853720883753127,05-17-2020
24 May,py,1.348239416066495,0.23164244461225034,0.8942294903242689,1.802249341808721,1.1919989035999783,1.5044799285330117,2.0,1.1832159566199232,05-18-2020
25 May,py,1.327028082286485,0.22188945646559924,0.8921336231921693,1.7619225413808008,1.177365862795003,1.4766903017779671,2.0,1.7888543819998317,05-19-2020
26 May,py,1.3380925990809802,0.21483595634477984,0.9170227180834656,1.7591624800784949,1.1931878948859898,1.4829973032759707,3.3,1.004987562112089,05-20-2020
27 May,py,1.2910095312549361,0.2029435700110989,0.8932482517759828,1.6887708107338895,1.15412612271815,1.4278929397917222,5.9,2.507987240796891,05-21-2020
28 May,py,1.2660479644349,0.19467719458594612,0.8844884501342292,1.647607478735571,1.1347401434586253,1.3973557854111749,5.5,1.5,05-22-2020
29 May,py,1.183650895683893,0.182599422093355,0.8257633323578009,1.541538459009985,1.0604894114761458,1.30681237989164,5.8,2.3151673805580453,05-23-2020
30 May,py,1.293667186635966,0.18797831510665292,0.9252372081595305,1.6620971651124012,1.1668776928796796,1.4204566803922523,2.7,1.8466185312619388,05-24-2020
31 May,py,1.3253801166230859,0.18404411947698265,0.964661004212979,1.6860992290331929,1.2012441984770559,1.4495160347691158,2.4,1.2806248474865698,05-25-2020
01 June,py,1.251360015569183,0.17201686691519694,0.9142138370900736,1.5885061940482925,1.135336359003552,1.3673836721348143,4.9,1.7578395831246947,05-26-2020
02 June,py,1.259994381422874,0.1671820973898277,0.9323241578227073,1.5876646050230407,1.1472317285544091,1.3727570342913389,4.0,1.0954451150103321,05-27-2020
03 June,py,1.238354193292565,0.1609670818010376,0.9228651516458033,1.5538432349393267,1.1297835062885833,1.3469248802965468,6.3,1.9,05-28-2020
04 June,py,1.200148425373245,0.15404150820435103,0.8982332309530452,1.502063619793445,1.0962489685044923,1.3040478822419979,7.6,1.42828568570857,05-29-2020
05 June,py,1.18751646648258,0.1500405053926659,0.8934430775331705,1.4815898554319893,1.0863156460002807,1.288717286964879,7.3,2.968164415931166,05-30-2020
06 June,py,1.2386348415925779,0.1500774962706098,0.9444889520020335,1.5327807311831223,1.1374090711330143,1.3398606120521415,5.4,2.154065922853802,05-31-2020
07 June,py,1.2125444532659841,0.14438047680211796,0.9295644939529051,1.4955244125790632,1.1151612654677237,1.3099276410642446,8.1,1.8681541692269406,06-01-2020
08 June,py,1.2269528416246012,0.14136246958021115,0.9498880557461705,1.504017627503032,1.1316052695174446,1.3223004137317578,7.2,1.9390719429665317,06-02-2020
09 June,py,1.2762862473449879,0.1405002762629609,1.000911325880635,1.5516611688093407,1.1815202160083833,1.3710522786815924,6.2,1.98997487421324,06-03-2020
10 June,py,1.2975963499237242,0.13694910192046827,1.0291815881236832,1.5660111117237652,1.2052255501693876,1.3899671496780608,7.6,1.2806248474865698,06-04-2020
11 June,py,1.3081704592869818,0.1324004028607658,1.0486709656959954,1.5676699528779683,1.218867711561424,1.3974732070125397,8.8,2.2271057451320084,06-05-2020
12 June,py,1.336965044509498,0.12871242129129862,1.0846938472754044,1.5892362417435917,1.25014980347273,1.423780285546266,9.0,2.04939015319192,06-06-2020
13 June,py,1.376838090208513,0.12540036883869451,1.1310583832994254,1.6226177971176008,1.292256795430502,1.4614193849865242,9.2,1.4,06-07-2020
14 June,py,1.428027288028429,0.12199873660896526,1.1889146442243215,1.6671399318325366,1.345740360173048,1.51031421588381,10.8,2.891366458960192,06-08-2020
15 June,py,1.433102167405594,0.1161747084393278,1.205404385852849,1.660799948958339,1.3547434883103517,1.5114608465008361,10.7,2.6095976701399777,06-09-2020
16 June,py,1.43251443885395,0.11026658715381928,1.2163963386959502,1.6486325390119496,1.3581407284845703,1.5068881492233295,11.9,2.3000000000000003,06-10-2020
17 June,py,1.4082165642153979,0.1036529966344327,1.2050608369317752,1.6113722914990205,1.3383036545154394,1.4781294739153563,13.7,2.6476404589747453,06-11-2020
18 June,py,1.340055647203922,0.09584399999382398,1.1522052409760268,1.5279060534318172,1.2754098276480876,1.4047014667597564,15.3,4.124318125460256,06-12-2020
19 June,py,1.344057526279024,0.09156061801785935,1.1646023773887404,1.5235126751693076,1.282300805032158,1.40581424752589,17.0,4.732863826479693,06-13-2020
20 June,py,1.381013352005874,0.0889713259291604,1.206633112037757,1.5553935919739912,1.3210030823799146,1.4410236216318335,19.8,2.749545416973504,06-14-2020
21 June,py,1.3704346142674881,0.08491552195628775,1.2040035878540425,1.5368656406809338,1.3131599438631916,1.4277092846717847,23.1,3.78021163428716,06-15-2020
22 June,py,1.307557282398362,0.07920011111318961,1.152328232620955,1.4627863321757693,1.2541375994536268,1.3609769653430974,29.2,4.166533331199932,06-16-2020
23 June,py,1.2891445074448011,0.07516045138705851,1.141833029144222,1.4364559857453802,1.238449534588744,1.3398394803008582,29.0,3.6606010435446255,06-17-2020
24 June,py,1.23457526996632,0.07059010867221291,1.0962214805731296,1.3729290593595103,1.186962947567999,1.2821875923646409,31.8,2.638181191654584,06-18-2020
25 June,py,1.179905368241786,0.06663655698174871,1.0493003820198377,1.3105103544637342,1.1349596769231662,1.2248510595604056,32.2,5.929586832149437,06-19-2020
26 June,py,1.1669926883152901,0.06445940423189737,1.0406548343969406,1.2933305422336396,1.1235154647549177,1.2104699118756626,27.0,4.979959839195493,06-20-2020
27 June,py,1.1390564439254578,0.062339936503454575,1.016872661976147,1.2612402258747686,1.0970087801532427,1.181104107697673,36.3,6.986415389883427,06-21-2020
28 June,py,1.1062720449478307,0.06042251676147581,0.9878463289960085,1.2246977608996528,1.065517661617383,1.1470264282782785,47.7,3.6619666847201113,06-22-2020
29 June,py,1.102953348318368,0.05952523691092722,0.9862862649824271,1.219620431654309,1.0628041712743168,1.1431025253624192,48.1,7.647875521999557,06-23-2020
30 June,py,1.123551564695987,0.05941594656056765,1.007098686075137,1.2400044433168371,1.0834761029003497,1.1636270264916244,43.7,5.1000000000000005,06-24-2020
01 July,py,1.11581603193237,0.05841601657863717,1.0013229760789044,1.2303090877858356,1.076415012910245,1.155217050954495,48.1,5.889821729050889,06-25-2020
02 July,py,1.1486640322275687,0.058397722464285075,1.0342068321064686,1.263121232348669,1.109275352402633,1.1880527120525044,40.8,4.955804677345546,06-26-2020
03 July,py,1.182664192997035,0.0582981308547475,1.068402188446964,1.2969261975471058,1.1433426867168164,1.2219856992772535,35.2,5.095095681142799,06-27-2020
04 July,py,1.2138804029673473,0.05789065936663127,1.1004170262351247,1.32734377969957,1.1748337321311482,1.2529270738035465,35.9,5.39351462406472,06-28-2020
05 July,py,1.222659770812102,0.05683086868224727,1.1112735414296446,1.3340460001945595,1.1843279181946131,1.260991623429591,40.3,5.762811813689565,06-29-2020
06 July,py,1.184638275372699,0.05443843412246664,1.0779411220300292,1.2913354287153687,1.1479200959414364,1.2213564548039615,47.6,5.161395160225576,06-30-2020
07 July,py,1.162347127088448,0.05244755550076124,1.059552016209176,1.26514223796772,1.1269717753787396,1.1977224787981564,53.7,3.8742741255621036,07-01-2020
08 July,py,1.1504630987317979,0.05099558599972075,1.0505137899957853,1.2504124074678105,1.1160670859308461,1.1848591115327496,57.6,5.624944444170094,07-02-2020
09 July,py,1.1653266537692013,0.050291895301476,1.0667565506541203,1.2638967568842823,1.1314052733073088,1.1992480342310938,56.4,5.9194594347794975,07-03-2020
20 March,la,1.274421498062496,0.3587162877940352,0.5713519226376987,1.9774910734872932,1.032470949108297,1.5163720470166948,0.8,0.8717797887081347,03-14-2020
21 March,la,0.9721569656830067,0.3088484747593586,0.3668263090936542,1.577487622272359,0.7638417579425669,1.1804721734234465,2.8,0.7483314773547882,03-15-2020
22 March,la,0.7966161230247993,0.292822696929916,0.22269534995004114,1.3705368960995576,0.5991101421725402,0.9941221038770585,2.5,1.746424919657298,03-16-2020
23 March,la,0.5963118447169927,0.2719464722061789,0.06330763705177034,1.1293160523822152,0.4128866686786471,0.7797370207553384,2.6,1.019803902718557,03-17-2020
24 March,la,0.49968219075700093,0.27844828042085146,-0.046065300936651066,1.0454296824506528,0.31187161009594083,0.687492771418061,1.6,0.8,03-18-2020
25 March,la,0.43663384423419915,0.2927443582830537,-0.13713338822625465,1.010401076694653,0.23918070201586228,0.634086986452536,1.0,0.7745966692414834,03-19-2020
26 March,la,0.43148141035949295,0.33829122934534817,-0.23155586750821566,1.0945186882272016,0.20330735907834904,0.6596554616406368,0.6,0.8,03-20-2020
27 March,la,0.5895838950688777,0.44764185765668185,-0.28777624026391246,1.4669440304016677,0.2876539384980223,0.891513851639733,0.0,0.0,03-21-2020
28 March,la,0.6969743229177141,0.5264438885734154,-0.3348346409306371,1.7287832867660653,0.34189318451383116,1.052055461321597,0.0,0.0,03-22-2020
29 March,la,0.8051428190884844,0.60766953663642,-0.38586516593743325,1.996150804114402,0.39527579332258544,1.2150098448543833,0.0,0.0,03-23-2020
30 March,la,1.2430494292129677,0.8132734588661757,-0.3509340192263821,2.8370328776523177,0.6945046139423208,1.7915942444836146,0.0,0.0,03-24-2020
31 March,la,1.388295884940445,0.8523549392982362,-0.28228570188652613,3.058877471767416,0.8133910019331776,1.9632007679477124,0.0,0.0,03-25-2020
01 April,la,1.337963388493498,0.8181222999175333,-0.26552359445287044,2.9414503714398665,0.786148078422121,1.889778698564875,0.0,0.0,03-26-2020
02 April,la,1.346064297626268,0.8223252914688632,-0.26566038064104514,2.957788975893581,0.7914141117834345,1.9007144834691014,0.0,0.0,03-27-2020
03 April,la,1.3728485351051412,0.8380614444341759,-0.26971837352806616,3.0154154437383482,0.8075844714487339,1.9381125987615484,0.0,0.0,03-28-2020
04 April,la,1.4066509010546762,0.8589241438869869,-0.2768060639980625,3.090107866107415,0.8273151552443423,1.98598664686501,0.1,0.30000000000000004,03-29-2020
05 April,la,1.637004383176563,0.935594758868789,-0.19672392041590858,3.4707326867690345,1.0059550742671535,2.2680536920859726,0.0,0.0,03-30-2020
06 April,la,2.028498207836542,1.024365270420443,0.020783252423290932,4.036213163249793,1.3375740765906574,2.719422339082427,0.0,0.0,03-31-2020
07 April,la,1.6107189286412757,0.834487171624897,-0.024842548256657437,3.246280405539209,1.047865676251999,2.1735721810305524,0.6,0.4898979485566356,04-01-2020
08 April,la,1.563959859084214,0.7976624242823803,0.0005734139877200395,3.1273463041807084,1.0259445305299915,2.1019751876384367,0.3,0.45825756949558405,04-02-2020
09 April,la,1.7891652396570135,0.8439774837511002,0.1350031306042072,3.4433273487098197,1.219910866641734,2.358419612672293,0.0,0.0,04-03-2020
10 April,la,1.830789875653538,0.8039078877537191,0.2551625719717585,3.4064171793353175,1.2885620444425319,2.3730177068645437,0.0,0.0,04-04-2020
11 April,la,1.6513053280691943,0.7094829564449423,0.2607471127553651,3.0418635433830232,1.172766168776645,2.1298444873617433,0.0,0.0,04-05-2020
12 April,la,1.531744035288843,0.6500786996468196,0.2576157871290623,2.8058722834486236,1.0932724531640596,1.9702156174136263,0.1,0.30000000000000004,04-06-2020
13 April,la,1.332658193340238,0.5863215982910561,0.18349131355369952,2.4818250731267764,0.9371901385089034,1.7281262481715725,0.4,0.48989794855663565,04-07-2020
14 April,la,1.1088415000274359,0.5376203579279228,0.05512710330302428,2.1625558967518472,0.7462219448086311,1.4714610552462406,0.9,0.8306623862918076,04-08-2020
15 April,la,1.0890914120316375,0.5549123482331879,0.00148540598851854,2.1766974180747565,0.7148085822718346,1.4633742417914404,0.4,0.4898979485566356,04-09-2020
16 April,la,1.0597871282713283,0.5716442269372967,-0.06061269075669573,2.1801869472993523,0.674218813644391,1.4453554428982656,0.4,0.4898979485566356,04-10-2020
17 April,la,0.9790148872921985,0.5811042584410291,-0.15992621508188087,2.117955989666278,0.5870658760163088,1.3709638985680883,0.7,0.6403124237432848,04-11-2020
18 April,la,0.9165099844874259,0.5969378538582796,-0.2534643315606476,2.0864843005354996,0.513881371438555,1.319138597536297,0.7,0.45825756949558394,04-12-2020
19 April,la,1.0132903407804068,0.6810982061534478,-0.32163489935210476,2.3482155809129184,0.5538964117119678,1.4726842698488458,0.2,0.4000000000000001,04-13-2020
20 April,la,1.325122466400618,0.8465558611983605,-0.3340931593137204,2.9843380921149567,0.7541290035809358,1.8961159292203003,0.2,0.4,04-14-2020
21 April,la,1.809204826837589,1.0345870447562777,-0.21854439740292508,3.836954051078103,1.1113862110199273,2.507023442655251,0.0,0.0,04-15-2020
22 April,la,2.044804314114869,1.0168636113099219,0.051792310491874494,4.037816317737863,1.3589399769224397,2.730668651307298,0.0,0.0,04-16-2020
23 April,la,2.011281759694637,0.9005251413528355,0.24628850364873345,3.7762750157405405,1.4038865571035628,2.618676962285711,0.0,0.0,04-17-2020
24 April,la,1.9733687958189978,0.8174234250255925,0.37125157970583755,3.575486011932158,1.4220248698734859,2.5247127217645096,0.0,0.0,04-18-2020
25 April,la,1.77659606377459,0.7049810704220035,0.3948613649902799,3.1583307625589,1.3010933815856527,2.252098745963527,0.1,0.30000000000000004,04-19-2020
26 April,la,1.8684715654215769,0.6754837255708476,0.5445504826517384,3.192392648191415,1.412864547361296,2.324078583481858,0.2,0.4000000000000001,04-20-2020
27 April,la,1.9796426378785816,0.6365856656575469,0.731960196616416,3.2273250791407473,1.5502719722492229,2.4090133035079404,0.1,0.30000000000000004,04-21-2020
28 April,la,2.2504351393099498,0.6142016878669948,1.0466243991581548,3.4542458794617446,1.8361622428605404,2.664708035759359,0.5,0.806225774829855,04-22-2020
29 April,la,2.473782603736452,0.5682229902924015,1.3600882716829565,3.5874769357899474,2.09052187901413,2.857043328458774,0.7,0.7810249675906655,04-23-2020
30 April,la,1.985918352243542,0.4259583271180676,1.1510570694252142,2.8207796350618697,1.6986137201856766,2.2732229843014076,0.9,0.5385164807134504,04-24-2020
01 May,la,1.498945720061347,0.323427073854392,0.8650415923896928,2.1328498477330013,1.280797393017298,1.717094047105396,0.9,1.044030650891055,04-25-2020
02 May,la,1.307438721936117,0.28489584334949314,0.7490542648048444,1.8658231790673896,1.1152793245553174,1.4995981193169166,0.9,0.7,04-26-2020
03 May,la,1.223345598717293,0.26896266112256056,0.6961895414235192,1.7505016560110667,1.041932973416737,1.4047582240178489,0.6,0.66332495807108,04-27-2020
04 May,la,1.114087315022783,0.25422205786643093,0.6158222504868931,1.612352379558673,0.942617079212454,1.285557550833112,1.5,1.2041594578792296,04-28-2020
05 May,la,0.9963690554059881,0.2412301489961619,0.5235676125794706,1.4691704982325056,0.8336617322095669,1.1590763786024094,2.2,1.8330302779823358,04-29-2020
06 May,la,0.7540409215133641,0.21374413904337294,0.3351109587539149,1.1729708842728133,0.6098726371699995,0.8982092058567287,4.6,1.8,04-30-2020
07 May,la,0.3874761423646619,0.16387323213143334,0.0662911623163378,0.708661122412986,0.2769452860243314,0.4980069987049924,6.9,2.7730849247724096,05-01-2020
08 May,la,0.18920298063289637,0.1361725266756221,-0.07768972475025593,0.45609568601604866,0.097355973115456,0.2810499881503367,3.9,2.3853720883753122,05-02-2020
09 May,la,0.34622063114838,0.21877918536094818,-0.082577820991664,0.775019083288424,0.19865625841427403,0.4937850038824859,0.0,0.0,05-03-2020
10 May,la,0.44738054170981584,0.2758456720005571,-0.093265941584396,0.9880270250040277,0.26132539440216007,0.6334356890174716,0.0,0.0,05-04-2020
11 May,la,0.5445159951192492,0.3293837566410139,-0.10106299254687234,1.1900949827853706,0.32234994510245174,0.7666820451360467,0.0,0.0,05-05-2020
12 May,la,0.6670376718394535,0.38934750485598857,-0.09606786377808985,1.4301432074569969,0.4044266732891378,0.9296486703897693,0.0,0.0,05-06-2020
13 May,la,0.7583923600718352,0.4349682072388754,-0.09412792738807108,1.6109126475317415,0.4650106539712861,1.0517740661723842,0.0,0.0,05-07-2020
14 May,la,0.8502481979905279,0.4806890900900115,-0.09188319102229103,1.7923795870033468,0.526028213615716,1.1744681823653398,0.0,0.0,05-08-2020
15 May,la,0.9900781568796939,0.5349521909174711,-0.058406739230912885,2.038563052990301,0.6292582536277688,1.3508980601316192,0.1,0.30000000000000004,05-09-2020
16 May,la,1.3245927240663722,0.6285392450691693,0.09268094530060322,2.556504502832141,0.9006492886596682,1.7485361594730762,0.2,0.4000000000000001,05-10-2020
17 May,la,1.4509783522093682,0.6586885849445935,0.15997507326136273,2.7419816311573735,1.0066994885500893,1.8952572158686471,0.6,0.48989794855663565,05-11-2020
18 May,la,1.9590481391173953,0.7456550125052248,0.49759414080765496,3.4205021374271354,1.4561112897327462,2.4619849885020444,0.1,0.30000000000000004,05-12-2020
19 May,la,2.038895531407502,0.6600113212735963,0.7452997421641043,3.3324913206508997,1.5937244953216743,2.48406656749333,0.1,0.30000000000000004,05-13-2020
20 May,la,1.9343007284656628,0.5661446982372847,0.8246797657085143,3.0439216912228115,1.5524417909515966,2.316159665979729,0.2,0.4000000000000001,05-14-2020
21 May,la,1.7238442797687132,0.4765578099534247,0.789810034572399,2.6578785249650276,1.4024108025332278,2.045277757004199,0.1,0.30000000000000004,05-15-2020
22 May,la,1.7738378844044278,0.44390611648398415,0.9037996523404782,2.6438761164683773,1.4744276478971452,2.0732481209117104,0.1,0.30000000000000004,05-16-2020
23 May,la,1.984552926251147,0.430953808616112,1.1399006995159122,2.8292051529863818,1.6938788918776657,2.2752269606246283,0.4,0.66332495807108,05-17-2020
24 May,la,1.892942208113594,0.3751700529278158,1.1576239111771922,2.6282605050499956,1.6398937591143117,2.1459906571128764,1.3,0.9,05-18-2020
25 May,la,1.760539450562949,0.32381253404529814,1.1258798363355265,2.3951990647903716,1.542131134474736,1.9789477666511621,1.2,1.2489995996796794,05-19-2020
26 May,la,1.4165674992714832,0.26344392187794097,0.900227950147594,1.9329070483953723,1.2388772084040307,1.5942577901389356,2.3,1.9519221295943134,05-20-2020
27 May,la,1.336403867991666,0.24345461537197652,0.859242560047207,1.8135651759361253,1.1721961644694217,1.5006115715139106,2.6,1.1135528725660044,05-21-2020
28 May,la,1.272106733359114,0.22938809801994658,0.8225152367639396,1.7216982299542885,1.1173867551256402,1.426826711592588,2.4,1.42828568570857,05-22-2020
29 May,la,1.2819534561167298,0.2250085609269783,0.8409456770422894,1.7229612351911703,1.1301874318570921,1.4337194803763675,1.5,1.02469507659596,05-23-2020
30 May,la,1.245152892169729,0.2154555824442483,0.8228685688023001,1.667437215537158,1.099830256366908,1.39047552797255,3.0,1.1832159566199232,05-24-2020
31 May,la,1.1848196676749532,0.20533413948673626,0.7823729676465296,1.5872663677033767,1.0463238439325444,1.323315491417362,5.9,2.467792535850613,05-25-2020
01 June,la,1.0928270420814328,0.19398802077183655,0.7126182808894641,1.4730358032734014,0.9619840619510367,1.2236700222118289,6.1,2.3,05-26-2020
02 June,la,1.0713180013056456,0.19210417848670622,0.6948014956388409,1.4478345069724503,0.9417456539581471,1.2008903486531441,5.5,2.4186773244895647,05-27-2020
03 June,la,1.248627508151239,0.2077680830995325,0.8414103759994793,1.6558446403029987,1.1084900137814353,1.3887650025210427,1.3,0.9,05-28-2020
04 June,la,1.378085243023574,0.21157909396117852,0.9633986820234225,1.7927718040237255,1.2353772599376986,1.5207932261094492,3.3,1.9519221295943137,05-29-2020
05 June,la,1.6786751107708704,0.22237056828103388,1.2428376917627753,2.1145125297789655,1.528688386170996,1.828661835370745,2.8,1.32664991614216,05-30-2020
06 June,la,2.1603808492225136,0.23365517412490558,1.7024260541446636,2.6183356443003634,2.002782770827006,2.317978927618021,3.2,1.5362291495737217,05-31-2020
07 June,la,2.641682119477242,0.23791317098901724,2.175381820865608,3.107982418088876,2.48121206477686,2.8021521741776243,3.9,1.1357816691600546,06-01-2020
08 June,la,2.7917367005518487,0.2255159623067072,2.349734435069195,3.2337389660345024,2.6396284391355977,2.9438449619680997,5.7,1.4866068747318506,06-02-2020
09 June,la,2.5737769298120825,0.19574166679586558,2.190131092558858,2.957422767065307,2.441751132974939,2.705802726649226,4.5,2.0615528128088303,06-03-2020
