state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
Chittoor,15 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,16 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,17 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,18 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,19 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,20 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,21 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,22 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,23 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,24 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,25 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,26 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,27 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,28 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,29 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,30 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,31 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,01 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,02 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,03 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,04 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,05 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,06 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,07 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,08 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,09 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,10 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,11 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,12 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,13 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,14 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,15 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,16 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,17 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,18 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,19 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,20 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,21 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,22 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,23 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,24 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,25 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,26 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,27 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,28 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
